word,display_form,part_of_speech,frequency_rank,source
swelled head,swelled head,,,
swellhead,swellhead,,,
swelling,swelling,,,
swerve,swerve,,,
swig,swig,,,
swinge,swinge,,,
swipe,swipe,,,
swirl,swirl,,,
swollen,swollen,,,
swollen- headed,swollen- headed,,,
swoop,swoop,,,
sybaritic,sybaritic,,,
sycophantic,sycophantic,,,
sylphlike,sylphlike,,,
symbolical,symbolical,,,
symmetricalness,symmetricalness,,,
sympathise,sympathise,,,
sympathize,sympathize,,,
sympathize with,sympathize with,,,
syndicalist,syndicalist,,,
synergism,synergism,,,
synthesise,synthesise,,,
syrupy,syrupy,,,
table,table,,,
taciturnity,taciturnity,,,
tack,tack,,,
tack together,tack together,,,
tacky,tacky,,,
tactfulness,tactfulness,,,
tactless,tactless,,,
tactual,tactual,,,
take,take,,,
take a firm stand,take a firm stand,,,
take away,take away,,,
take down,take down,,,
take flight,take flight,,,
take for granted,take for granted,,,
take in,take in,,,
take off,take off,,,
take out,take out,,,
take over,take over,,,
take stock,take stock,,,
take the stand,take the stand,,,
take to be,take to be,,,
take to task,take to task,,,
take up,take up,,,
taken for granted,taken for granted,,,
takeoff,takeoff,,,
takeover,takeover,,,
tale,tale,,,
talisman,talisman,,,
talk,talk,,,
talk out of,talk out of,,,
talk terms,talk terms,,,
talkative,talkative,,,
talkativeness,talkativeness,,,
talky,talky,,,
tall,tall,,,
tally,tally,,,
tame,tame,,,
tangled,tangled,,,
tantalise,tantalise,,,
tantalize,tantalize,,,
tap,tap,,,
taper off,taper off,,,
tardy,tardy,,,
target,target,,,
tarry,tarry,,,
tartness,tartness,,,
taste,taste,,,
tatterdemalion,tatterdemalion,,,
tattle,tattle,,,
tatty,tatty,,,
taunt,taunt,,,
tautologic,tautologic,,,
tawdry,tawdry,,,
taxicab,taxicab,,,
taxing,taxing,,,
teach,teach,,,
teacher,teacher,,,
tear,tear,,,
tear down,tear down,,,
tearaway,tearaway,,,
tearing,tearing,,,
tease,tease,,,
teasing,teasing,,,
techy,techy,,,
tedium,tedium,,,
teem,teem,,,
teen,teen,,,
teenager,teenager,,,
tell,tell,,,
tell apart,tell apart,,,
tell wrongly,tell wrongly,,,
telling,telling,,,
tellurian,tellurian,,,
telluric,telluric,,,
temper,temper,,,
temperament,temperament,,,
tempestuousness,tempestuousness,,,
temporalty,temporalty,,,
temporise,temporise,,,
tempt,tempt,,,
tenaciousness,tenaciousness,,,
tender,tender,,,
tenderness,tenderness,,,
tending,tending,,,
tenseness,tenseness,,,
tentative,tentative,,,
tercet,tercet,,,
tergiversate,tergiversate,,,
term of office,term of office,,,
terminology,terminology,,,
ternary,ternary,,,
ternion,ternion,,,
terrene,terrene,,,
terrible,terrible,,,
terrorise,terrorise,,,
terzetto,terzetto,,,
testimonial,testimonial,,,
testy,testy,,,
tetchy,tetchy,,,
thankless wretch,thankless wretch,,,
the true,the true,,,
theft,theft,,,
thence,thence,,,
theodolite,theodolite,,,
theoretic,theoretic,,,
theorise,theorise,,,
theorize,theorize,,,
theory of games,theory of games,,,
therefore,therefore,,,
thermic,thermic,,,
thievery,thievery,,,
thieving,thieving,,,
thin,thin,,,
thin out,thin out,,,
thin-skinned,thin-skinned,,,
think,think,,,
think of,think of,,,
think over,think over,,,
thirst,thirst,,,
thorniness,thorniness,,,
thoroughgoing,thoroughgoing,,,
though,though,,,
thrash,thrash,,,
thread,thread,,,
threadbare,threadbare,,,
threatening,threatening,,,
three,three,,,
threesome,threesome,,,
threnody,threnody,,,
thresh,thresh,,,
threshold,threshold,,,
thrill,thrill,,,
throttle,throttle,,,
throw,throw,,,
throw away,throw away,,,
throw out,throw out,,,
throw overboard,throw overboard,,,
thrust,thrust,,,
thrust out,thrust out,,,
thundery,thundery,,,
thus,thus,,,
thus far,thus far,,,
thwart,thwart,,,
tickle pink,tickle pink,,,
tidy sum,tidy sum,,,
tidy up,tidy up,,,
tie up,tie up,,,
tierce,tierce,,,
tight,tight,,,
tightlipped,tightlipped,,,
tike,tike,,,
til now,til now,,,
tillable,tillable,,,
tilt,tilt,,,
time interval,time interval,,,
times of old considered better than present,times of old considered better than present,,,
timeserving,timeserving,,,
timeworn,timeworn,,,
timid,timid,,,
timidness,timidness,,,
timorousness,timorousness,,,
tincture,tincture,,,
tinge,tinge,,,
tiny,tiny,,,
tip over,tip over,,,
tiptop,tiptop,,,
tire,tire,,,
tired,tired,,,
tiredness,tiredness,,,
tireless,tireless,,,
tiresome,tiresome,,,
tiro,tiro,,,
titillating,titillating,,,
title-holder,title-holder,,,
tittle,tittle,,,
tittle-tattle,tittle-tattle,,,
tittup,tittup,,,
titulary,titulary,,,
toady,toady,,,
toadyish,toadyish,,,
tog,tog,,,
toilsome,toilsome,,,
tolerate,tolerate,,,
tone,tone,,,
tongueless,tongueless,,,
tonic water,tonic water,,,
too-generous,too-generous,,,
toothsome,toothsome,,,
top,top,,,
top executive,top executive,,,
topsy-turvydom,topsy-turvydom,,,
topsy-turvyness,topsy-turvyness,,,
torment,torment,,,
torpid,torpid,,,
torpidity,torpidity,,,
torrid,torrid,,,
torture,torture,,,
torturesome,torturesome,,,
torturing,torturing,,,
torturous,torturous,,,
toss,toss,,,
toss away,toss away,,,
toss out,toss out,,,
totalitarianism,totalitarianism,,,
touch,touch,,,
touch off,touch off,,,
touch on,touch on,,,
touchable,touchable,,,
touching,touching,,,
tough,tough,,,
tout,tout,,,
tower,tower,,,
trade embargo,trade embargo,,,
trade good,trade good,,,
trade stoppage,trade stoppage,,,
traducement,traducement,,,
tragedy,tragedy,,,
trailblazer,trailblazer,,,
trailer,trailer,,,
train,train,,,
trammel,trammel,,,
tramp,tramp,,,
trance,trance,,,
tranquil,tranquil,,,
tranquility,tranquility,,,
tranquillity,tranquillity,,,
transfix,transfix,,,
transfuse,transfuse,,,
transgress,transgress,,,
transitory,transitory,,,
transmigrate,transmigrate,,,
transmissible,transmissible,,,
transmittable,transmittable,,,
transmitted,transmitted,,,
transmutation,transmutation,,,
transport,transport,,,
transportable,transportable,,,
transude,transude,,,
trashy,trashy,,,
trauma,trauma,,,
travail,travail,,,
travel,travel,,,
travesty,travesty,,,
treachery,treachery,,,
treacly,treacly,,,
tread,tread,,,
treasure,treasure,,,
treasured,treasured,,,
treat,treat,,,
treaty,treaty,,,
tremendous,tremendous,,,
trench,trench,,,
trencherman,trencherman,,,
trend,trend,,,
trepid,trepid,,,
trespasser,trespasser,,,
trey,trey,,,
triad,triad,,,
trial,trial,,,
tributary,tributary,,,
trickery,trickery,,,
tricksy,tricksy,,,
tricky,tricky,,,
trifling,trifling,,,
trigger off,trigger off,,,
trigger-happy,trigger-happy,,,
trill,trill,,,
trine,trine,,,
trinity,trinity,,,
trip,trip,,,
triplet,triplet,,,
trite,trite,,,
triumphal,triumphal,,,
triumphant,triumphant,,,
troglodyte,troglodyte,,,
troika,troika,,,
tropic,tropic,,,
trouble,trouble,,,
troubled,troubled,,,
trounce,trounce,,,
truckle,truckle,,,
trueness,trueness,,,
trunk,trunk,,,
trust,trust,,,
trusty,trusty,,,
truth,truth,,,
tucker,tucker,,,
tucker out,tucker out,,,
tumble,tumble,,,
tumble-down,tumble-down,,,
tumid,tumid,,,
tump over,tump over,,,
tumultuous,tumultuous,,,
tumultuousness,tumultuousness,,,
tuneful,tuneful,,,
tunnel,tunnel,,,
turbid,turbid,,,
turbulency,turbulency,,,
turn,turn,,,
turn back,turn back,,,
turn down,turn down,,,
turn one’s stomach,turn one’s stomach,,,
turn over,turn over,,,
turn turtle,turn turtle,,,
turncoat,turncoat,,,
turning away,turning away,,,
turtle,turtle,,,
tussle,tussle,,,
twaddle,twaddle,,,
twee,twee,,,
tweet,tweet,,,
twilight,twilight,,,
twine,twine,,,
twinge,twinge,,,
twit,twit,,,
twitch,twitch,,,
tyke,tyke,,,
typical,typical,,,
tyrannic,tyrannic,,,
tyrannical,tyrannical,,,
tyrannous,tyrannous,,,
ugly,ugly,,,
ultraconservative,ultraconservative,,,
umbrageous,umbrageous,,,
unaccessible,unaccessible,,,
unagitated,unagitated,,,
unambiguous,unambiguous,,,
unanswered,unanswered,,,
unappeasable,unappeasable,,,
unarticulate,unarticulate,,,
unassailable,unassailable,,,
unattackable,unattackable,,,
unavailing,unavailing,,,
unbalance,unbalance,,,
unbeatable,unbeatable,,,
unbecoming,unbecoming,,,
unbelievable,unbelievable,,,
unbelieving,unbelieving,,,
unbend,unbend,,,
unbendable,unbendable,,,
uncaused,uncaused,,,
unceasing,unceasing,,,
uncertainness,uncertainness,,,
unchewable,unchewable,,,
unclean,unclean,,,
uncomely,uncomely,,,
uncomfortableness,uncomfortableness,,,
uncomplicated,uncomplicated,,,
unconcern,unconcern,,,
unconditioned,unconditioned,,,
unconscionable,unconscionable,,,
unconstrained,unconstrained,,,
uncorroborated,uncorroborated,,,
uncounted,uncounted,,,
unctuous,unctuous,,,
undependable,undependable,,,
undercover,undercover,,,
underline,underline,,,
underling,underling,,,
underlying,underlying,,,
undersell,undersell,,,
understate,understate,,,
understood,understood,,,
undervalue,undervalue,,,
undetermined,undetermined,,,
undeviating,undeviating,,,
undismayed,undismayed,,,
undisputable,undisputable,,,
undisputed,undisputed,,,
undistinguished,undistinguished,,,
undue,undue,,,
unearth,unearth,,,
unearthly,unearthly,,,
unease,unease,,,
uneasiness,uneasiness,,,
uneffective,uneffective,,,
unemotionality,unemotionality,,,
unending,unending,,,
unenrgetic,unenrgetic,,,
unequal,unequal,,,
unequivocal,unequivocal,,,
unerasable,unerasable,,,
uneven,uneven,,,
unfair,unfair,,,
unfair or dishonest conduct,unfair or dishonest conduct,,,
unfaltering,unfaltering,,,
unfavorable judgment,unfavorable judgment,,,
unfearing,unfearing,,,
unflagging,unflagging,,,
unflappable,unflappable,,,
unfledged,unfledged,,,
unforgiving,unforgiving,,,
ungainly,ungainly,,,
ungenerous,ungenerous,,,
ungrateful person,ungrateful person,,,
unhappiness,unhappiness,,,
unharmed,unharmed,,,
unhinge,unhinge,,,
unhurt,unhurt,,,
unification,unification,,,
unify,unify,,,
unimpeachable,unimpeachable,,,
uninitiate,uninitiate,,,
unintelligent,unintelligent,,,
unintentional,unintentional,,,
uninterested,uninterested,,,
unique,unique,,,
uniqueness,uniqueness,,,
unite,unite,,,
uniting,uniting,,,
unity,unity,,,
universe,universe,,,
univocal,univocal,,,
unjustifiable,unjustifiable,,,
unknot,unknot,,,
unlawful,unlawful,,,
unlearned,unlearned,,,
unlettered,unlettered,,,
unmanageable,unmanageable,,,
unmannered,unmannered,,,
unmannerly,unmannerly,,,
unmapped,unmapped,,,
unmindful,unmindful,,,
unmistakable,unmistakable,,,
unnatural,unnatural,,,
unneeded,unneeded,,,
unnerve,unnerve,,,
unnumberable,unnumberable,,,
unnumbered,unnumbered,,,
unnumerable,unnumerable,,,
unoffending,unoffending,,,
unorthodoxy,unorthodoxy,,,
unpassable,unpassable,,,
unperceivable,unperceivable,,,
unpick,unpick,,,
unpitying,unpitying,,,
unplanned,unplanned,,,
unpolished,unpolished,,,
unpredicted,unpredicted,,,
unproblematic,unproblematic,,,
unprompted,unprompted,,,
unquestioned,unquestioned,,,
unreal,unreal,,,
unreasonable,unreasonable,,,
unreciprocated,unreciprocated,,,
unrelenting,unrelenting,,,
unreligious,unreligious,,,
unremarkable,unremarkable,,,
unremitting,unremitting,,,
unrepentant,unrepentant,,,
unrest,unrest,,,
unruffled,unruffled,,,
unsafe,unsafe,,,
unsatiable,unsatiable,,,
unscramble,unscramble,,,
unseasoned,unseasoned,,,
unshakable,unshakable,,,
unshaken,unshaken,,,
unskilled,unskilled,,,
unsophisticated,unsophisticated,,,
unsound,unsound,,,
unsparing,unsparing,,,
unspeakable,unspeakable,,,
unspoken,unspoken,,,
unstinted,unstinted,,,
unstinting,unstinting,,,
unsubduable,unsubduable,,,
unsubstantial,unsubstantial,,,
unsufferable,unsufferable,,,
unsure,unsure,,,
untalkative,untalkative,,,
untangle,untangle,,,
untellable,untellable,,,
until now,until now,,,
untiring,untiring,,,
untoward,untoward,,,
untried,untried,,,
untrusting,untrusting,,,
untrusty,untrusty,,,
untune,untune,,,
untypical,untypical,,,
unutterable,unutterable,,,
unvanquishable,unvanquishable,,,
unveiling,unveiling,,,
unwarrantable,unwarrantable,,,
unwavering,unwavering,,,
unwearying,unwearying,,,
unwieldy,unwieldy,,,
unwind,unwind,,,
unwiseness,unwiseness,,,
unwrap,unwrap,,,
unyielding,unyielding,,,
up to now,up to now,,,
upbraiding,upbraiding,,,
upgrade,upgrade,,,
upheaval,upheaval,,,
uphold,uphold,,,
upraise,upraise,,,
uprightness,uprightness,,,
uprise,uprise,,,
uproar,uproar,,,
uproot,uproot,,,
upset,upset,,,
upshot,upshot,,,
upstage,upstage,,,
uptake,uptake,,,
uptight,uptight,,,
urge,urge,,,
urge on,urge on,,,
urticate,urticate,,,
use,use,,,
use up,use up,,,
using one's brain,using one's brain,,,
usurious,usurious,,,
utilise,utilise,,,
uttermost,uttermost,,,
vacate,vacate,,,
vacillate,vacillate,,,
vacuous,vacuous,,,
vagabond,vagabond,,,
vague,vague,,,
valiance,valiance,,,
valiancy,valiancy,,,
valorous,valorous,,,
valorousness,valorousness,,,
valour,valour,,,
value orientation,value orientation,,,
value-added tax,value-added tax,,,
value-system,value-system,,,
van,van,,,
vanish,vanish,,,
vapid,vapid,,,
vaporise,vaporise,,,
vaporize,vaporize,,,
vaporous,vaporous,,,
vapourous,vapourous,,,
variance,variance,,,
variegate,variegate,,,
variety,variety,,,
various,various,,,
varlet,varlet,,,
vary,vary,,,
vaunt,vaunt,,,
vaunter,vaunter,,,
vegetation,vegetation,,,
vehemence,vehemence,,,
venerating,venerating,,,
veneration,veneration,,,
vengeful,vengeful,,,
venomous,venomous,,,
ventilate,ventilate,,,
venturous,venturous,,,
verify,verify,,,
vernacular,vernacular,,,
version,version,,,
vertiginous,vertiginous,,,
verve,verve,,,
very important person,very important person,,,
very smart person,very smart person,,,
vestibule,vestibule,,,
veto,veto,,,
vex,vex,,,
via media,via media,,,
viable,viable,,,
vibrate,vibrate,,,
vicious,vicious,,,
victory,victory,,,
victual,victual,,,
victuals,victuals,,,
vie,vie,,,
view,view,,,
viewer,viewer,,,
vigour,vigour,,,
vile,vile,,,
vilify,vilify,,,
vilipend,vilipend,,,
villain,villain,,,
villainous,villainous,,,
violate,violate,,,
violence,violence,,,
vip,VIP,,,
virtuousness,virtuousness,,,
vis-a-vis,vis-a-vis,,,
visage,visage,,,
visit,visit,,,
visitation,visitation,,,
visual acuity,visual acuity,,,
visual aspect,visual aspect,,,
visualise,visualise,,,
visualize,visualize,,,
vitiate,vitiate,,,
vitriol,vitriol,,,
vitriolic,vitriolic,,,
vituperate,vituperate,,,
vituperation,vituperation,,,
vivacious,vivacious,,,
vocabulary,vocabulary,,,
vocal,vocal,,,
vocaliser,vocaliser,,,
vocalizer,vocalizer,,,
vociferation,vociferation,,,
vociferous,vociferous,,,
void,void,,,
volary,volary,,,
voluminous,voluminous,,,
voluptuary,voluptuary,,,
voluptuous,voluptuous,,,
vote,vote,,,
voyage,voyage,,,
vulgar,vulgar,,,
vulnerability,vulnerability,,,
vulnerable point,vulnerable point,,,
vulture,vulture,,,
vulturine,vulturine,,,
vulturous,vulturous,,,
wacky,wacky,,,
wad,wad,,,
wages,wages,,,
waggle,waggle,,,
waiting,waiting,,,
wake,wake,,,
wake up,wake up,,,
wakeful,wakeful,,,
waken,waken,,,
walk on air,walk on air,,,
walker,walker,,,
walking on air,walking on air,,,
wall painting,wall painting,,,
wander,wander,,,
wandering,wandering,,,
wangle,wangle,,,
want,want,,,
wanted,wanted,,,
wanting,wanting,,,
wanton,wanton,,,
wanton away,wanton away,,,
ward off,ward off,,,
warlike,warlike,,,
warm,warm,,,
warmheartedness,warmheartedness,,,
warmness,warmness,,,
warn,warn,,,
warriorlike,warriorlike,,,
wary,wary,,,
wash up,wash up,,,
waste,waste,,,
wasted,wasted,,,
wasteland,wasteland,,,
waster,waster,,,
wasting,wasting,,,
wasting away,wasting away,,,
watcher,watcher,,,
water,water,,,
water under the bridge,water under the bridge,,,
waterless,waterless,,,
waterspout,waterspout,,,
wave,wave,,,
wavelet,wavelet,,,
waver,waver,,,
waxy,waxy,,,
way-out,way-out,,,
weak,weak,,,
weaken,weaken,,,
weakly,weakly,,,
wealthiness,wealthiness,,,
wear away,wear away,,,
weariness,weariness,,,
wearisome,wearisome,,,
weary,weary,,,
weather,weather,,,
weave,weave,,,
weighty,weighty,,,
weird,weird,,,
well- bred,well- bred,,,
well-behaved,well-behaved,,,
well-bred,well-bred,,,
well-fixed,well-fixed,,,
well-founded,well-founded,,,
well-heeled,well-heeled,,,
well-off,well-off,,,
well-situated,well-situated,,,
well-timed,well-timed,,,
well-to-do,well-to-do,,,
well-worn,well-worn,,,
welter,welter,,,
wet blanket,wet blanket,,,
whacky,whacky,,,
what is more,what is more,,,
wheedle,wheedle,,,
whicker,whicker,,,
while,while,,,
whim,whim,,,
whimsey,whimsey,,,
whine,whine,,,
whiney,whiney,,,
whiny,whiny,,,
whip,whip,,,
whipping boy,whipping boy,,,
whirl,whirl,,,
whirlpool,whirlpool,,,
whit,whit,,,
white,white,,,
white-haired,white-haired,,,
whiz,whiz,,,
whizz,whizz,,,
whole,whole,,,
whole-souled,whole-souled,,,
wholeness,wholeness,,,
wicked,wicked,,,
wickedness,wickedness,,,
wide,wide,,,
wiggly,wiggly,,,
wild,wild,,,
wild-eyed,wild-eyed,,,
wildness,wildness,,,
wile,wile,,,
wilful,wilful,,,
wiliness,wiliness,,,
will,will,,,
willful,willful,,,
wily,wily,,,
win,win,,,
win over,win over,,,
wince,wince,,,
wind,wind,,,
windfall,windfall,,,
windy,windy,,,
wipe out,wipe out,,,
wipeout,wipeout,,,
wise,wise,,,
wisplike,wisplike,,,
wit,wit,,,
withal,withal,,,
withdraw,withdraw,,,
withdrawn,withdrawn,,,
withered,withered,,,
withstand,withstand,,,
wittiness,wittiness,,,
wiz,wiz,,,
wizard,wizard,,,
wizen,wizen,,,
woeful,woeful,,,
wonder,wonder,,,
wondering,wondering,,,
wonted,wonted,,,
woozy,woozy,,,
wordless,wordless,,,
words,words,,,
wordy,wordy,,,
work,work,,,
work hard,work hard,,,
work-shy,work-shy,,,
workable,workable,,,
workaday,workaday,,,
worker,worker,,,
workfellow,workfellow,,,
working,working,,,
world,world,,,
world-class,world-class,,,
worldly,worldly,,,
worm,worm,,,
worn,worn,,,
worsen,worsen,,,
worship,worship,,,
worthless,worthless,,,
wound,wound,,,
wrangle,wrangle,,,
wrap,wrap,,,
wrapped,wrapped,,,
wrestle,wrestle,,,
wretched,wretched,,,
wriggle,wriggle,,,
wrinkle,wrinkle,,,
wrinkled,wrinkled,,,
write in code,write in code,,,
writhe,writhe,,,
written text,written text,,,
wrong,wrong,,,
wrong idea,wrong idea,,,
wry,wry,,,
yell,yell,,,
yet,yet,,,
yob,yob,,,
yobbo,yobbo,,,
yobo,yobo,,,
young,young,,,
zap,zap,,,
zealot,zealot,,,
zealotry,zealotry,,,
zest,zest,,,
zestfulness,zestfulness,,,
zesty,zesty,,,
zip,zip,,,
zippy,zippy,,,
zoology,zoology,,,
zoom,zoom,,,
