word,display_form,part_of_speech,difficulty,frequency_rank
hall,hall,,level_1,
halter,halter,,level_1,
hammock,hammock,,level_1,
handicap,handicap,,level_1,
hang,hang,,level_1,
hang around,hang around,,level_1,
hang down,hang down,,level_1,
hang in,hang in,,level_1,
hang on,hang on,,level_1,
hanker,hanker,,level_1,
hankering,hankering,,level_1,
haphazard,haphazard,,level_1,
hapless,hapless,,level_1,
happen again,happen again,,level_1,
happen upon,happen upon,,level_1,
happening,happening,,level_1,
happenstance,happenstance,,level_1,
happiness,happiness,,level_1,
happy,happy,,level_1,
haptic,haptic,,level_1,
harass,harass,,level_1,
hard,hard,,level_1,
hard knocks,hard knocks,,level_1,
hard up,hard up,,level_1,
hard-bitten,hard-bitten,,level_1,
hard-boiled,hard-boiled,,level_1,
hard-working,hard-working,,level_1,
harden,harden,,level_1,
hardly,hardly,,level_1,
hardworking,hardworking,,level_1,
harmoniousness,harmoniousness,,level_1,
harmonise,harmonise,,level_1,
harrowing,harrowing,,level_1,
harry,harry,,level_1,
harsh,harsh,,level_1,
harum- scarum,harum- scarum,,level_1,
harvester,harvester,,level_1,
hassle,hassle,,level_1,
hasten,hasten,,level_1,
hasty,hasty,,level_1,
hatchet job,hatchet job,,level_1,
hatful,hatful,,level_1,
hating,hating,,level_1,
haughtiness,haughtiness,,level_1,
hauteur,hauteur,,level_1,
have words,have words,,level_1,
have-to doe with,have-to doe with,,level_1,
hawkish,hawkish,,level_1,
haywire,haywire,,level_1,
head,head,,level_1,
head off,head off,,level_1,
headfirst,headfirst,,level_1,
headland,headland,,level_1,
heady,heady,,level_1,
heal,heal,,level_1,
healing,healing,,level_1,
healthy,healthy,,level_1,
heap,heap,,level_1,
hearable,hearable,,level_1,
heart,heart,,level_1,
heart and soul,heart and soul,,level_1,
heart specialist,heart specialist,,level_1,
heart surgeon,heart surgeon,,level_1,
heart-whole,heart-whole,,level_1,
heartsick,heartsick,,level_1,
heathen,heathen,,level_1,
heave,heave,,level_1,
heavy,heavy,,level_1,
hedge,hedge,,level_1,
heftiness,heftiness,,level_1,
hegira,hegira,,level_1,
height,height,,level_1,
heighten,heighten,,level_1,
heinousness,heinousness,,level_1,
hejira,hejira,,level_1,
hell,Hell,,level_1,
help,help,,level_1,
helper,helper,,level_1,
helter-skelter,helter-skelter,,level_1,
hem in,hem in,,level_1,
herald,herald,,level_1,
heretofore,heretofore,,level_1,
hermit,hermit,,level_1,
hero-worship,hero-worship,,level_1,
heroic poem,heroic poem,,level_1,
heroism,heroism,,level_1,
hesitate,hesitate,,level_1,
hesitating,hesitating,,level_1,
heterodox,heterodox,,level_1,
heterodoxy,heterodoxy,,level_1,
hew out,hew out,,level_1,
hibernating,hibernating,,level_1,
hidden,hidden,,level_1,
hide,hide,,level_1,
hierarch,hierarch,,level_1,
hierarchal,hierarchal,,level_1,
hierarchic,hierarchic,,level_1,
hieroglyphic,hieroglyphic,,level_1,
higgle,higgle,,level_1,
high,high,,level_1,
high muckamuck,high muckamuck,,level_1,
high priest,high priest,,level_1,
high quality,high quality,,level_1,
high treason,high treason,,level_1,
high-and-mighty,high-and-mighty,,level_1,
high-flown,high-flown,,level_1,
high-handedness,high-handedness,,level_1,
high-minded,high-minded,,level_1,
high-risk,high-risk,,level_1,
high-spirited,high-spirited,,level_1,
high-strung,high-strung,,level_1,
high-up,high-up,,level_1,
highjack,highjack,,level_1,
highly strung,highly strung,,level_1,
hijack,hijack,,level_1,
hilarity,hilarity,,level_1,
hillock,hillock,,level_1,
hinderance,hinderance,,level_1,
hindrance,hindrance,,level_1,
hit,hit,,level_1,
hive up,hive up,,level_1,
ho-hum,ho-hum,,level_1,
hoar,hoar,,level_1,
hoard,hoard,,level_1,
hoarder,hoarder,,level_1,
hokey,hokey,,level_1,
hold,hold,,level_1,
hold back,hold back,,level_1,
hold dear,hold dear,,level_1,
hold on,hold on,,level_1,
hold out,hold out,,level_1,
hold over,hold over,,level_1,
hold up,hold up,,level_1,
hole,hole,,level_1,
hole-and-corner,hole-and-corner,,level_1,
holier-than-thou,holier-than-thou,,level_1,
hollowness,hollowness,,level_1,
home,home,,level_1,
home ground,home ground,,level_1,
homogenous,homogenous,,level_1,
honor,honor,,level_1,
honorable,honorable,,level_1,
honored,honored,,level_1,
honour,honour,,level_1,
hoodwink,hoodwink,,level_1,
hook,hook,,level_1,
hooligan,hooligan,,level_1,
hope,hope,,level_1,
hopeless,hopeless,,level_1,
horrendous,horrendous,,level_1,
horrible,horrible,,level_1,
horrific,horrific,,level_1,
horror,horror,,level_1,
host,host,,level_1,
hostile expedition,hostile expedition,,level_1,
hothead,hothead,,level_1,
hotheaded,hotheaded,,level_1,
hotshot,hotshot,,level_1,
however,however,,level_1,
huckster,huckster,,level_1,
huddle together,huddle together,,level_1,
huffy,huffy,,level_1,
huge,huge,,level_1,
hugger-mugger,hugger-mugger,,level_1,
hugh dowding,Hugh Dowding,,level_1,
hum,hum,,level_1,
human body,human body,,level_1,
human death,human death,,level_1,
human-centered,human-centered,,level_1,
human-centred,human-centred,,level_1,
humanist,humanist,,level_1,
humanistic,humanistic,,level_1,
humble,humble,,level_1,
humbleness,humbleness,,level_1,
humdrum,humdrum,,level_1,
humid,humid,,level_1,
humiliation,humiliation,,level_1,
hummock,hummock,,level_1,
humor,humor,,level_1,
humorous,humorous,,level_1,
humour,humour,,level_1,
hump,hump,,level_1,
hunch,hunch,,level_1,
hunger,hunger,,level_1,
hunker,hunker,,level_1,
hunker down,hunker down,,level_1,
hurl,hurl,,level_1,
hurry,hurry,,level_1,
hurt,hurt,,level_1,
hurtful,hurtful,,level_1,
hurtle,hurtle,,level_1,
hush-hush,hush-hush,,level_1,
husky,husky,,level_1,
hustle,hustle,,level_1,
hut,hut,,level_1,
hutch,hutch,,level_1,
hybridise,hybridise,,level_1,
hybridize,hybridize,,level_1,
hyperbolise,hyperbolise,,level_1,
hyperbolize,hyperbolize,,level_1,
hypnotic,hypnotic,,level_1,
hypothecate,hypothecate,,level_1,
hypothesise,hypothesise,,level_1,
hypothesize,hypothesize,,level_1,
hypothetic,hypothetic,,level_1,
hysteria,hysteria,,level_1,
hysteric,hysteric,,level_1,
ice floe,ice floe,,level_1,
idea,idea,,level_1,
ideal,ideal,,level_1,
idealise,idealise,,level_1,
idealistic,idealistic,,level_1,
ideate,ideate,,level_1,
identify,identify,,level_1,
idiom,idiom,,level_1,
idiosyncrasy,idiosyncrasy,,level_1,
idiotic,idiotic,,level_1,
idol,idol,,level_1,
idolise,idolise,,level_1,
ignore,ignore,,level_1,
ignoring,ignoring,,level_1,
iii,III,,level_1,
ill,ill,,level_1,
ill fame,ill fame,,level_1,
ill will,ill will,,level_1,
ill-chosen,ill-chosen,,level_1,
ill-famed,ill-famed,,level_1,
ill-mannered,ill-mannered,,level_1,
ill-scented,ill-scented,,level_1,
illume,illume,,level_1,
illumination,illumination,,level_1,
illumine,illumine,,level_1,
illusive,illusive,,level_1,
image,image,,level_1,
image breaker,image breaker,,level_1,
imaginable,imaginable,,level_1,
imbed,imbed,,level_1,
imitate,imitate,,level_1,
immaterial,immaterial,,level_1,
immature,immature,,level_1,
immeasurable,immeasurable,,level_1,
immediate,immediate,,level_1,
immense,immense,,level_1,
immerse,immerse,,level_1,
immingle,immingle,,level_1,
immix,immix,,level_1,
immoral,immoral,,level_1,
immortal,immortal,,level_1,
immunise,immunise,,level_1,
immure,immure,,level_1,
impartiality,impartiality,,level_1,
impassioned,impassioned,,level_1,
impassiveness,impassiveness,,level_1,
impeach,impeach,,level_1,
impede,impede,,level_1,
impediment,impediment,,level_1,
impedimenta,impedimenta,,level_1,
impel,impel,,level_1,
impendent,impendent,,level_1,
impending,impending,,level_1,
impenetrable,impenetrable,,level_1,
imperfectness,imperfectness,,level_1,
imperil,imperil,,level_1,
imperious,imperious,,level_1,
impermanent,impermanent,,level_1,
impersonal,impersonal,,level_1,
impertinence,impertinence,,level_1,
impertinent,impertinent,,level_1,
imperviable,imperviable,,level_1,
impinge,impinge,,level_1,
impiousness,impiousness,,level_1,
impish,impish,,level_1,
implant,implant,,level_1,
implement,implement,,level_1,
implike,implike,,level_1,
importance,importance,,level_1,
important,important,,level_1,
imposter,imposter,,level_1,
impound,impound,,level_1,
impoverished,impoverished,,level_1,
impoverishment,impoverishment,,level_1,
impressible,impressible,,level_1,
impression,impression,,level_1,
improbable,improbable,,level_1,
improve,improve,,level_1,
improvised,improvised,,level_1,
improvize,improvize,,level_1,
impudence,impudence,,level_1,
impudent,impudent,,level_1,
impulsion,impulsion,,level_1,
impulsive,impulsive,,level_1,
impute,impute,,level_1,
in a bad mood,in a bad mood,,level_1,
in consequence of the fact that,in consequence of the fact that,,level_1,
in stages,in stages,,level_1,
in straitened circumstances,in straitened circumstances,,level_1,
inactive,inactive,,level_1,
inadvertence,inadvertence,,level_1,
inalterable,inalterable,,level_1,
inapt,inapt,,level_1,
inauspicious,inauspicious,,level_1,
inborn,inborn,,level_1,
inbuilt,inbuilt,,level_1,
incarcerate,incarcerate,,level_1,
incarnate,incarnate,,level_1,
incarnation,incarnation,,level_1,
incensed,incensed,,level_1,
incertain,incertain,,level_1,
inchoate,inchoate,,level_1,
incidental,incidental,,level_1,
incisive,incisive,,level_1,
incite,incite,,level_1,
inclination,inclination,,level_1,
incline,incline,,level_1,
incompatibility,incompatibility,,level_1,
incomprehensible,incomprehensible,,level_1,
incomputable,incomputable,,level_1,
incongruousness,incongruousness,,level_1,
incontestable,incontestable,,level_1,
incontrovertible,incontrovertible,,level_1,
increase,increase,,level_1,
incredulity,incredulity,,level_1,
incriminate,incriminate,,level_1,
inculcate,inculcate,,level_1,
inculpable,inculpable,,level_1,
inculpate,inculpate,,level_1,
incumbency,incumbency,,level_1,
incumbrance,incumbrance,,level_1,
indecorous,indecorous,,level_1,
indefensible,indefensible,,level_1,
indefinable,indefinable,,level_1,
indemnification,indemnification,,level_1,
indemnify,indemnify,,level_1,
indemnity,indemnity,,level_1,
independency,independency,,level_1,
independent,independent,,level_1,
indescribable,indescribable,,level_1,
index,index,,level_1,
index number,index number,,level_1,
indicant,indicant,,level_1,
indicate,indicate,,level_1,
indigent,indigent,,level_1,
indiscretion,indiscretion,,level_1,
indispose,indispose,,level_1,
indisposed,indisposed,,level_1,
indistinguishable,indistinguishable,,level_1,
individualise,individualise,,level_1,
indocile,indocile,,level_1,
indorse,indorse,,level_1,
indorsement,indorsement,,level_1,
inducement,inducement,,level_1,
indue,indue,,level_1,
indurate,indurate,,level_1,
indweller,indweller,,level_1,
inebriate,inebriate,,level_1,
ineffectual,ineffectual,,level_1,
ineptness,ineptness,,level_1,
inexact,inexact,,level_1,
inexorable,inexorable,,level_1,
inexplicit,inexplicit,,level_1,
infamous,infamous,,level_1,
infantile fixation,infantile fixation,,level_1,
infective,infective,,level_1,
infer,infer,,level_1,
infernal region,infernal region,,level_1,
inferno,Inferno,,level_1,
infinite,infinite,,level_1,
inflammable,inflammable,,level_1,
inflow,inflow,,level_1,
influencing,influencing,,level_1,
inform,inform,,level_1,
infract,infract,,level_1,
infraction,infraction,,level_1,
infringe,infringe,,level_1,
infringement,infringement,,level_1,
ingeminate,ingeminate,,level_1,
ingenuousness,ingenuousness,,level_1,
ingest,ingest,,level_1,
ingestion,ingestion,,level_1,
inglorious,inglorious,,level_1,
ingraft,ingraft,,level_1,
ingroup,ingroup,,level_1,
ingurgitate,ingurgitate,,level_1,
inhabitant,inhabitant,,level_1,
inherent,inherent,,level_1,
inherent aptitude,inherent aptitude,,level_1,
inherited,inherited,,level_1,
inhibit,inhibit,,level_1,
inhibitory,inhibitory,,level_1,
inhume,inhume,,level_1,
initiation,initiation,,level_1,
injured,injured,,level_1,
injurious,injurious,,level_1,
injury,injury,,level_1,
innate,innate,,level_1,
inner circle,inner circle,,level_1,
innocent,innocent,,level_1,
innovator,innovator,,level_1,
innumerable,innumerable,,level_1,
innumerous,innumerous,,level_1,
inordinate,inordinate,,level_1,
input,input,,level_1,
insatiate,insatiate,,level_1,
inscribe,inscribe,,level_1,
inscrutable,inscrutable,,level_1,
insensitive,insensitive,,level_1,
insipid,insipid,,level_1,
insist,insist,,level_1,
insistent,insistent,,level_1,
insolent,insolent,,level_1,
insouciant,insouciant,,level_1,
inspire,inspire,,level_1,
inspissate,inspissate,,level_1,
instability,instability,,level_1,
installation,installation,,level_1,
instance,instance,,level_1,
instant,instant,,level_1,
instill,instill,,level_1,
insularism,insularism,,level_1,
insulate,insulate,,level_1,
insulation,insulation,,level_1,
insult,insult,,level_1,
insulting,insulting,,level_1,
insupportable,insupportable,,level_1,
insure,insure,,level_1,
insurmountable,insurmountable,,level_1,
insurrection,insurrection,,level_1,
insurrectionist,insurrectionist,,level_1,
intake,intake,,level_1,
intangible asset,intangible asset,,level_1,
integrality,integrality,,level_1,
intellect,intellect,,level_1,
intelligible,intelligible,,level_1,
intend,intend,,level_1,
intensify,intensify,,level_1,
intension,intension,,level_1,
intensity level,intensity level,,level_1,
intentional,intentional,,level_1,
interbreed,interbreed,,level_1,
intercede,intercede,,level_1,
intercession,intercession,,level_1,
interchange,interchange,,level_1,
interdependency,interdependency,,level_1,
interdict,interdict,,level_1,
interesting but unbelievable story,interesting but unbelievable story,,level_1,
interfering,interfering,,level_1,
interlace,interlace,,level_1,
intermingle,intermingle,,level_1,
intermix,intermix,,level_1,
internal respiration,internal respiration,,level_1,
interpenetrate,interpenetrate,,level_1,
interpersonal chemistry,interpersonal chemistry,,level_1,
interpose,interpose,,level_1,
interrogator,interrogator,,level_1,
interview,interview,,level_1,
intimacy,intimacy,,level_1,
intransigency,intransigency,,level_1,
intransigent,intransigent,,level_1,
intrench,intrench,,level_1,
intrigue,intrigue,,level_1,
intrinsical,intrinsical,,level_1,
introduce,introduce,,level_1,
introduction,introduction,,level_1,
introverted,introverted,,level_1,
intruder,intruder,,level_1,
intrusion,intrusion,,level_1,
intrust,intrust,,level_1,
inundate,inundate,,level_1,
inundation,inundation,,level_1,
invasion,invasion,,level_1,
inveigle,inveigle,,level_1,
invent,invent,,level_1,
invention,invention,,level_1,
inventive,inventive,,level_1,
invest,invest,,level_1,
investigatory,investigatory,,level_1,
invigorate,invigorate,,level_1,
inviolable,inviolable,,level_1,
invisible,invisible,,level_1,
involution,involution,,level_1,
involve,involve,,level_1,
involved,involved,,level_1,
inwardness,inwardness,,level_1,
ire,ire,,level_1,
ireful,ireful,,level_1,
iridescent,iridescent,,level_1,
irksome,irksome,,level_1,
ironical,ironical,,level_1,
irrevokable,irrevokable,,level_1,
irritability,irritability,,level_1,
irritable,irritable,,level_1,
irritate,irritate,,level_1,
irrupt,irrupt,,level_1,
irruption,irruption,,level_1,
ishmael,Ishmael,,level_1,
ism,ism,,level_1,
issue,issue,,level_1,
itemise,itemise,,level_1,
itemize,itemize,,level_1,
iterate,iterate,,level_1,
jabber,jabber,,level_1,
jadestone,jadestone,,level_1,
jail,jail,,level_1,
jamboree,jamboree,,level_1,
jangle,jangle,,level_1,
jar,jar,,level_1,
jaundice,jaundice,,level_1,
jaunty,jaunty,,level_1,
jaw,jaw,,level_1,
jealous,jealous,,level_1,
jealousy,jealousy,,level_1,
jeer,jeer,,level_1,
jeering,jeering,,level_1,
jell,jell,,level_1,
jeopardise,jeopardise,,level_1,
jeopardize,jeopardize,,level_1,
jeopardy,jeopardy,,level_1,
jest at,jest at,,level_1,
jesting,jesting,,level_1,
jetsam,jetsam,,level_1,
jewish-orthodox,Jewish-Orthodox,,level_1,
jib,jib,,level_1,
jibe,jibe,,level_1,
jingle-jangle,jingle-jangle,,level_1,
jittery,jittery,,level_1,
job opportunity,job opportunity,,level_1,
jocose,jocose,,level_1,
jocund,jocund,,level_1,
johnny,Johnny,,level_1,
johnny reb,Johnny Reb,,level_1,
join,join,,level_1,
join forces,join forces,,level_1,
joint,joint,,level_1,
joke,joke,,level_1,
joker,joker,,level_1,
joking,joking,,level_1,
jolly,jolly,,level_1,
josh,josh,,level_1,
jot,jot,,level_1,
journeyman,journeyman,,level_1,
jovial,jovial,,level_1,
joy,joy,,level_1,
jubilance,jubilance,,level_1,
jubilancy,jubilancy,,level_1,
judgement,judgement,,level_1,
jug,jug,,level_1,
juggle,juggle,,level_1,
juicy,juicy,,level_1,
jumble,jumble,,level_1,
jumbo,jumbo,,level_1,
jump for joy,jump for joy,,level_1,
jumpy,jumpy,,level_1,
junk,junk,,level_1,
junto,junto,,level_1,
jury-rigged,jury-rigged,,level_1,
just,just,,level_1,
justify,justify,,level_1,
justness,justness,,level_1,
jut,jut,,level_1,
jut out,jut out,,level_1,
katharsis,katharsis,,level_1,
keel,keel,,level_1,
keep,keep,,level_1,
keep back,keep back,,level_1,
keep down,keep down,,level_1,
keep up,keep up,,level_1,
key,key,,level_1,
kick,kick,,level_1,
kick off,kick off,,level_1,
kick out,kick out,,level_1,
kick the bucket,kick the bucket,,level_1,
kick upstairs,kick upstairs,,level_1,
kid,kid,,level_1,
kidding,kidding,,level_1,
kidnap,kidnap,,level_1,
kill,kill,,level_1,
kill off,kill off,,level_1,
kindle,kindle,,level_1,
kindred,kindred,,level_1,
king,king,,level_1,
kingdom,kingdom,,level_1,
kinky,kinky,,level_1,
kinsperson,kinsperson,,level_1,
kitschy,kitschy,,level_1,
kittenish,kittenish,,level_1,
knap,knap,,level_1,
knave,knave,,level_1,
knavish,knavish,,level_1,
knifelike,knifelike,,level_1,
knightly,knightly,,level_1,
knock,knock,,level_1,
knock about,knock about,,level_1,
knocker,knocker,,level_1,
know apart,know apart,,level_1,
knowing,knowing,,level_1,
knowingness,knowingness,,level_1,
knowledge,knowledge,,level_1,
knuckle under,knuckle under,,level_1,
kookie,kookie,,level_1,
kooky,kooky,,level_1,
kotow,kotow,,level_1,
kowtow,kowtow,,level_1,
labor,labor,,level_1,
laborious,laborious,,level_1,
labour,labour,,level_1,
lace,lace,,level_1,
lackadaisical,lackadaisical,,level_1,
lackey,lackey,,level_1,
lacking,lacking,,level_1,
lacklustre,lacklustre,,level_1,
laconic,laconic,,level_1,
lading,lading,,level_1,
lag,lag,,level_1,
lagger,lagger,,level_1,
lallygag,lallygag,,level_1,
lam,lam,,level_1,
lambast,lambast,,level_1,
lambaste,lambaste,,level_1,
lambent,lambent,,level_1,
lame,lame,,level_1,
