word,display_form,part_of_speech,frequency_rank,source
erect,erect,v,,sesamewords_leveled_list_with_mnemonics.csv
erode,erode,v,,sesamewords_leveled_list_with_mnemonics.csv
err,err,v,,sesamewords_leveled_list_with_mnemonics.csv
errant,errant,adj,,sesamewords_leveled_list_with_mnemonics.csv
erratic,erratic,adj,,sesamewords_leveled_list_with_mnemonics.csv
erroneous,erroneous,adj,,sesamewords_leveled_list_with_mnemonics.csv
erudite,erudite,adj,,sesamewords_leveled_list_with_mnemonics.csv
erudition,erudition,n,,sesamewords_leveled_list_with_mnemonics.csv
erupt,erupt,v,,sesamewords_leveled_list_with_mnemonics.csv
escalate,escalate,v,,sesamewords_leveled_list_with_mnemonics.csv
escalation,escalation,n,,sesamewords_leveled_list_with_mnemonics.csv
esoteric,esoteric,adj,,sesamewords_leveled_list_with_mnemonics.csv
espouse,espouse,v,,sesamewords_leveled_list_with_mnemonics.csv
esteem,esteem,n,,sesamewords_leveled_list_with_mnemonics.csv
estimable,estimable,adj,,sesamewords_leveled_list_with_mnemonics.csv
ethereal,ethereal,adj,,sesamewords_leveled_list_with_mnemonics.csv
ethos,ethos,n,,sesamewords_leveled_list_with_mnemonics.csv
eulogize,eulogize,v,,sesamewords_leveled_list_with_mnemonics.csv
eulogy,eulogy,n,,sesamewords_leveled_list_with_mnemonics.csv
euphemism,euphemism,n,,sesamewords_leveled_list_with_mnemonics.csv
euphony,euphony,,,sesamewords_leveled_list_with_mnemonics.csv
euphoric,euphoric,adj,,sesamewords_leveled_list_with_mnemonics.csv
evade,evade,v,,sesamewords_leveled_list_with_mnemonics.csv
evanescent,evanescent,adj,,sesamewords_leveled_list_with_mnemonics.csv
evaporate,evaporate,v,,sesamewords_leveled_list_with_mnemonics.csv
evasive,evasive,adj,,sesamewords_leveled_list_with_mnemonics.csv
evenhanded,evenhanded,,,sesamewords_leveled_list_with_mnemonics.csv
evict,evict,v,,sesamewords_leveled_list_with_mnemonics.csv
evince,evince,v,,sesamewords_leveled_list_with_mnemonics.csv
evocative,evocative,adj,,sesamewords_leveled_list_with_mnemonics.csv
ewe,ewe,n,,sesamewords_leveled_list_with_mnemonics.csv
exaggerate,exaggerate,v,,sesamewords_leveled_list_with_mnemonics.csv
excavate,excavate,v,,sesamewords_leveled_list_with_mnemonics.csv
exchangeable,exchangeable,adj,,sesamewords_leveled_list_with_mnemonics.csv
excise,excise,v,,sesamewords_leveled_list_with_mnemonics.csv
excitement,excitement,n,,sesamewords_leveled_list_with_mnemonics.csv
exclaim,exclaim,v,,sesamewords_leveled_list_with_mnemonics.csv
excruciating,excruciating,adj,,sesamewords_leveled_list_with_mnemonics.csv
exemplar,exemplar,n,,sesamewords_leveled_list_with_mnemonics.csv
exemplary,exemplary,adj,,sesamewords_leveled_list_with_mnemonics.csv
exert,exert,v,,sesamewords_leveled_list_with_mnemonics.csv
exhaustive,exhaustive,adj,,sesamewords_leveled_list_with_mnemonics.csv
exhibitionist,exhibitionist,n,,sesamewords_leveled_list_with_mnemonics.csv
exhilarate,exhilarate,v,,sesamewords_leveled_list_with_mnemonics.csv
exhume,exhume,v,,sesamewords_leveled_list_with_mnemonics.csv
exigency,exigency,n,,sesamewords_leveled_list_with_mnemonics.csv
exigent,exigent,adj,,sesamewords_leveled_list_with_mnemonics.csv
existential,existential,adj,,sesamewords_leveled_list_with_mnemonics.csv
exodus,exodus,n,,sesamewords_leveled_list_with_mnemonics.csv
exonerate,exonerate,v,,sesamewords_leveled_list_with_mnemonics.csv
exorbitant,exorbitant,adj,,sesamewords_leveled_list_with_mnemonics.csv
exorcise,exorcise,v,,sesamewords_leveled_list_with_mnemonics.csv
expanse,expanse,n,,sesamewords_leveled_list_with_mnemonics.csv
expatriate,expatriate,v,,sesamewords_leveled_list_with_mnemonics.csv
expedient,expedient,adj,,sesamewords_leveled_list_with_mnemonics.csv
expedite,expedite,v,,sesamewords_leveled_list_with_mnemonics.csv
expeditious,expeditious,adj,,sesamewords_leveled_list_with_mnemonics.csv
expel,expel,v,,sesamewords_leveled_list_with_mnemonics.csv
expendable,expendable,adj,,sesamewords_leveled_list_with_mnemonics.csv
experimentation,experimentation,n,,sesamewords_leveled_list_with_mnemonics.csv
explanatory,explanatory,adj,,sesamewords_leveled_list_with_mnemonics.csv
explicate,explicate,v,,sesamewords_leveled_list_with_mnemonics.csv
explosive,explosive,adj,,sesamewords_leveled_list_with_mnemonics.csv
expressive,expressive,adj,,sesamewords_leveled_list_with_mnemonics.csv
expropriation,expropriation,n,,sesamewords_leveled_list_with_mnemonics.csv
expurgate,expurgate,v,,sesamewords_leveled_list_with_mnemonics.csv
exquisite,exquisite,adj,,sesamewords_leveled_list_with_mnemonics.csv
extant,extant,adj,,sesamewords_leveled_list_with_mnemonics.csv
exterminate,exterminate,v,,sesamewords_leveled_list_with_mnemonics.csv
extinct,extinct,adj,,sesamewords_leveled_list_with_mnemonics.csv
extinction,extinction,n,,sesamewords_leveled_list_with_mnemonics.csv
extirpate,extirpate,v,,sesamewords_leveled_list_with_mnemonics.csv
extort,extort,v,,sesamewords_leveled_list_with_mnemonics.csv
extraneous,extraneous,adj,,sesamewords_leveled_list_with_mnemonics.csv
extrapolation,extrapolation,n,,sesamewords_leveled_list_with_mnemonics.csv
extravagance,extravagance,n,,sesamewords_leveled_list_with_mnemonics.csv
extravagant,extravagant,adj,,sesamewords_leveled_list_with_mnemonics.csv
extremist,extremist,n,,sesamewords_leveled_list_with_mnemonics.csv
extremity,extremity,n,,sesamewords_leveled_list_with_mnemonics.csv
extricate,extricate,v,,sesamewords_leveled_list_with_mnemonics.csv
extrovert,extrovert,,,sesamewords_leveled_list_with_mnemonics.csv
extrude,extrude,v,,sesamewords_leveled_list_with_mnemonics.csv
exuberance,exuberance,n,,sesamewords_leveled_list_with_mnemonics.csv
exude,exude,v,,sesamewords_leveled_list_with_mnemonics.csv
exult,exult,v,,sesamewords_leveled_list_with_mnemonics.csv
fabricate,fabricate,v,,sesamewords_leveled_list_with_mnemonics.csv
fabrication,fabrication,n,,sesamewords_leveled_list_with_mnemonics.csv
facade,facade,n,,sesamewords_leveled_list_with_mnemonics.csv
facet,facet,n,,sesamewords_leveled_list_with_mnemonics.csv
facetious,facetious,,,sesamewords_leveled_list_with_mnemonics.csv
faction,faction,n,,sesamewords_leveled_list_with_mnemonics.csv
factual,factual,adj,,sesamewords_leveled_list_with_mnemonics.csv
fad,fad,n,,sesamewords_leveled_list_with_mnemonics.csv
faddish,faddish,,,sesamewords_leveled_list_with_mnemonics.csv
faint,faint,adj,,sesamewords_leveled_list_with_mnemonics.csv
fallacy,fallacy,n,,sesamewords_leveled_list_with_mnemonics.csv
fallible,fallible,adj,,sesamewords_leveled_list_with_mnemonics.csv
fallow,fallow,adj,,sesamewords_leveled_list_with_mnemonics.csv
falsification,falsification,n,,sesamewords_leveled_list_with_mnemonics.csv
falter,falter,v,,sesamewords_leveled_list_with_mnemonics.csv
familiarity,familiarity,n,,sesamewords_leveled_list_with_mnemonics.csv
famine,famine,n,,sesamewords_leveled_list_with_mnemonics.csv
famish,famish,,,sesamewords_leveled_list_with_mnemonics.csv
fanatic,fanatic,n,,sesamewords_leveled_list_with_mnemonics.csv
fanatical,fanatical,adj,,sesamewords_leveled_list_with_mnemonics.csv
fanaticism,fanaticism,n,,sesamewords_leveled_list_with_mnemonics.csv
fanfare,fanfare,n,,sesamewords_leveled_list_with_mnemonics.csv
farce,farce,n,,sesamewords_leveled_list_with_mnemonics.csv
fascination,fascination,n,,sesamewords_leveled_list_with_mnemonics.csv
fastidious,fastidious,adj,,sesamewords_leveled_list_with_mnemonics.csv
fatalism,fatalism,n,,sesamewords_leveled_list_with_mnemonics.csv
fatality,fatality,n,,sesamewords_leveled_list_with_mnemonics.csv
fathom,fathom,v,,sesamewords_leveled_list_with_mnemonics.csv
fatigue,fatigue,n,,sesamewords_leveled_list_with_mnemonics.csv
faulty,faulty,adj,,sesamewords_leveled_list_with_mnemonics.csv
fauna,fauna,n,,sesamewords_leveled_list_with_mnemonics.csv
fawn,fawn,n,,sesamewords_leveled_list_with_mnemonics.csv
fearsome,fearsome,adj,,sesamewords_leveled_list_with_mnemonics.csv
feckless,feckless,adj,,sesamewords_leveled_list_with_mnemonics.csv
fecundity,fecundity,n,,sesamewords_leveled_list_with_mnemonics.csv
feeble,feeble,adj,,sesamewords_leveled_list_with_mnemonics.csv
feign,feign,v,,sesamewords_leveled_list_with_mnemonics.csv
feint,feint,v,,sesamewords_leveled_list_with_mnemonics.csv
felicitous,felicitous,adj,,sesamewords_leveled_list_with_mnemonics.csv
felicity,felicity,n,,sesamewords_leveled_list_with_mnemonics.csv
felon,felon,n,,sesamewords_leveled_list_with_mnemonics.csv
fend,fend,v,,sesamewords_leveled_list_with_mnemonics.csv
feral,feral,adj,,sesamewords_leveled_list_with_mnemonics.csv
ferment,ferment,n,,sesamewords_leveled_list_with_mnemonics.csv
ferocious,ferocious,adj,,sesamewords_leveled_list_with_mnemonics.csv
ferocity,ferocity,n,,sesamewords_leveled_list_with_mnemonics.csv
ferret,ferret,v,,sesamewords_leveled_list_with_mnemonics.csv
fertile,fertile,adj,,sesamewords_leveled_list_with_mnemonics.csv
fervor,fervor,n,,sesamewords_leveled_list_with_mnemonics.csv
fester,fester,v,,sesamewords_leveled_list_with_mnemonics.csv
festive,festive,,,sesamewords_leveled_list_with_mnemonics.csv
fetid,fetid,adj,,sesamewords_leveled_list_with_mnemonics.csv
fetter,fetter,v,,sesamewords_leveled_list_with_mnemonics.csv
feud,feud,v,,sesamewords_leveled_list_with_mnemonics.csv
fictional,fictional,adj,,sesamewords_leveled_list_with_mnemonics.csv
fidelity,fidelity,n,,sesamewords_leveled_list_with_mnemonics.csv
figment,figment,,,sesamewords_leveled_list_with_mnemonics.csv
figurative,figurative,adj,,sesamewords_leveled_list_with_mnemonics.csv
filial,filial,adj,,sesamewords_leveled_list_with_mnemonics.csv
finagle,finagle,v,,sesamewords_leveled_list_with_mnemonics.csv
finale,finale,n,,sesamewords_leveled_list_with_mnemonics.csv
finesse,finesse,n,,sesamewords_leveled_list_with_mnemonics.csv
finicky,finicky,adj,,sesamewords_leveled_list_with_mnemonics.csv
firebrand,firebrand,n,,sesamewords_leveled_list_with_mnemonics.csv
fitful,fitful,adj,,sesamewords_leveled_list_with_mnemonics.csv
flabbergast,flabbergast,,,sesamewords_leveled_list_with_mnemonics.csv
flaccid,flaccid,adj,,sesamewords_leveled_list_with_mnemonics.csv
flail,flail,v,,sesamewords_leveled_list_with_mnemonics.csv
flair,flair,n,,sesamewords_leveled_list_with_mnemonics.csv
flamboyance,flamboyance,n,,sesamewords_leveled_list_with_mnemonics.csv
flamboyant,flamboyant,n,,sesamewords_leveled_list_with_mnemonics.csv
flammable,flammable,adj,,sesamewords_leveled_list_with_mnemonics.csv
flank,flank,v,,sesamewords_leveled_list_with_mnemonics.csv
flatter,flatter,,,sesamewords_leveled_list_with_mnemonics.csv
flaunt,flaunt,v,,sesamewords_leveled_list_with_mnemonics.csv
fleck,fleck,n,,sesamewords_leveled_list_with_mnemonics.csv
fledgling,fledgling,n,,sesamewords_leveled_list_with_mnemonics.csv
flee,flee,v,,sesamewords_leveled_list_with_mnemonics.csv
fleece,fleece,v,,sesamewords_leveled_list_with_mnemonics.csv
flimsy,flimsy,adj,,sesamewords_leveled_list_with_mnemonics.csv
flippant,flippant,adj,,sesamewords_leveled_list_with_mnemonics.csv
flit,flit,v,,sesamewords_leveled_list_with_mnemonics.csv
floe,floe,n,,sesamewords_leveled_list_with_mnemonics.csv
flora,flora,n,,sesamewords_leveled_list_with_mnemonics.csv
flotilla,flotilla,n,,sesamewords_leveled_list_with_mnemonics.csv
flotsam,flotsam,n,,sesamewords_leveled_list_with_mnemonics.csv
flounder,flounder,v,,sesamewords_leveled_list_with_mnemonics.csv
fluctuate,fluctuate,v,,sesamewords_leveled_list_with_mnemonics.csv
fluency,fluency,n,,sesamewords_leveled_list_with_mnemonics.csv
fluke,fluke,n,,sesamewords_leveled_list_with_mnemonics.csv
fluster,fluster,v,,sesamewords_leveled_list_with_mnemonics.csv
fodder,fodder,v,,sesamewords_leveled_list_with_mnemonics.csv
foible,foible,n,,sesamewords_leveled_list_with_mnemonics.csv
foil,foil,n,,sesamewords_leveled_list_with_mnemonics.csv
foliage,foliage,n,,sesamewords_leveled_list_with_mnemonics.csv
folkway,folkway,,,sesamewords_leveled_list_with_mnemonics.csv
folly,folly,n,,sesamewords_leveled_list_with_mnemonics.csv
fond,fond,adj,,sesamewords_leveled_list_with_mnemonics.csv
fop,fop,n,,sesamewords_leveled_list_with_mnemonics.csv
forage,forage,v,,sesamewords_leveled_list_with_mnemonics.csv
forbear,forbear,,,sesamewords_leveled_list_with_mnemonics.csv
foremost,foremost,adj,,sesamewords_leveled_list_with_mnemonics.csv
foresee,foresee,v,,sesamewords_leveled_list_with_mnemonics.csv
foreseeable,foreseeable,adj,,sesamewords_leveled_list_with_mnemonics.csv
foreshadow,foreshadow,v,,sesamewords_leveled_list_with_mnemonics.csv
foresight,foresight,n,,sesamewords_leveled_list_with_mnemonics.csv
foretaste,foretaste,n,,sesamewords_leveled_list_with_mnemonics.csv
forfeit,forfeit,v,,sesamewords_leveled_list_with_mnemonics.csv
forlorn,forlorn,adj,,sesamewords_leveled_list_with_mnemonics.csv
formidable,formidable,adj,,sesamewords_leveled_list_with_mnemonics.csv
formulation,formulation,n,,sesamewords_leveled_list_with_mnemonics.csv
forte,forte,n,,sesamewords_leveled_list_with_mnemonics.csv
forthcoming,forthcoming,adj,,sesamewords_leveled_list_with_mnemonics.csv
fortify,fortify,v,,sesamewords_leveled_list_with_mnemonics.csv
fortress,fortress,n,,sesamewords_leveled_list_with_mnemonics.csv
fortuitous,fortuitous,adj,,sesamewords_leveled_list_with_mnemonics.csv
fracture,fracture,v,,sesamewords_leveled_list_with_mnemonics.csv
fragile,fragile,adj,,sesamewords_leveled_list_with_mnemonics.csv
fragility,fragility,n,,sesamewords_leveled_list_with_mnemonics.csv
fragmentary,fragmentary,adj,,sesamewords_leveled_list_with_mnemonics.csv
fragrant,fragrant,adj,,sesamewords_leveled_list_with_mnemonics.csv
frantic,frantic,adj,,sesamewords_leveled_list_with_mnemonics.csv
fraternal,fraternal,adj,,sesamewords_leveled_list_with_mnemonics.csv
fraudulent,fraudulent,adj,,sesamewords_leveled_list_with_mnemonics.csv
fraught,fraught,adj,,sesamewords_leveled_list_with_mnemonics.csv
fray,fray,v,,sesamewords_leveled_list_with_mnemonics.csv
fresco,fresco,v,,sesamewords_leveled_list_with_mnemonics.csv
friction,friction,n,,sesamewords_leveled_list_with_mnemonics.csv
frighten,frighten,v,,sesamewords_leveled_list_with_mnemonics.csv
frigid,frigid,adj,,sesamewords_leveled_list_with_mnemonics.csv
fringe,fringe,n,,sesamewords_leveled_list_with_mnemonics.csv
frisky,frisky,adj,,sesamewords_leveled_list_with_mnemonics.csv
frivolous,frivolous,adj,,sesamewords_leveled_list_with_mnemonics.csv
frolicsome,frolicsome,adj,,sesamewords_leveled_list_with_mnemonics.csv
frond,frond,n,,sesamewords_leveled_list_with_mnemonics.csv
frugal,frugal,adj,,sesamewords_leveled_list_with_mnemonics.csv
frugality,frugality,n,,sesamewords_leveled_list_with_mnemonics.csv
frustrate,frustrate,v,,sesamewords_leveled_list_with_mnemonics.csv
fugitive,fugitive,n,,sesamewords_leveled_list_with_mnemonics.csv
fulcrum,fulcrum,n,,sesamewords_leveled_list_with_mnemonics.csv
fulsome,fulsome,adj,,sesamewords_leveled_list_with_mnemonics.csv
fume,fume,v,,sesamewords_leveled_list_with_mnemonics.csv
funerary,funerary,adj,,sesamewords_leveled_list_with_mnemonics.csv
fuse,fuse,v,,sesamewords_leveled_list_with_mnemonics.csv
futile,futile,adj,,sesamewords_leveled_list_with_mnemonics.csv
gadfly,gadfly,n,,sesamewords_leveled_list_with_mnemonics.csv
gaffe,gaffe,n,,sesamewords_leveled_list_with_mnemonics.csv
gaiety,gaiety,n,,sesamewords_leveled_list_with_mnemonics.csv
gait,gait,n,,sesamewords_leveled_list_with_mnemonics.csv
gala,gala,n,,sesamewords_leveled_list_with_mnemonics.csv
gale,gale,n,,sesamewords_leveled_list_with_mnemonics.csv
gall,gall,v,,sesamewords_leveled_list_with_mnemonics.csv
galleon,galleon,n,,sesamewords_leveled_list_with_mnemonics.csv
gallop,gallop,v,,sesamewords_leveled_list_with_mnemonics.csv
galvanize,galvanize,v,,sesamewords_leveled_list_with_mnemonics.csv
gambit,gambit,n,,sesamewords_leveled_list_with_mnemonics.csv
gambol,gambol,v,,sesamewords_leveled_list_with_mnemonics.csv
gamut,gamut,n,,sesamewords_leveled_list_with_mnemonics.csv
gape,gape,v,,sesamewords_leveled_list_with_mnemonics.csv
gargantuan,gargantuan,adj,,sesamewords_leveled_list_with_mnemonics.csv
garland,garland,v,,sesamewords_leveled_list_with_mnemonics.csv
garment,garment,n,,sesamewords_leveled_list_with_mnemonics.csv
garnish,garnish,v,,sesamewords_leveled_list_with_mnemonics.csv
garrison,garrison,n,,sesamewords_leveled_list_with_mnemonics.csv
garrulous,garrulous,adj,,sesamewords_leveled_list_with_mnemonics.csv
gaseous,gaseous,adj,,sesamewords_leveled_list_with_mnemonics.csv
gash,gash,v,,sesamewords_leveled_list_with_mnemonics.csv
gauche,gauche,adj,,sesamewords_leveled_list_with_mnemonics.csv
gaudy,gaudy,adj,,sesamewords_leveled_list_with_mnemonics.csv
gaunt,gaunt,adj,,sesamewords_leveled_list_with_mnemonics.csv
gavel,gavel,n,,sesamewords_leveled_list_with_mnemonics.csv
generality,generality,n,,sesamewords_leveled_list_with_mnemonics.csv
genteel,genteel,adj,,sesamewords_leveled_list_with_mnemonics.csv
gentry,gentry,n,,sesamewords_leveled_list_with_mnemonics.csv
germane,germane,,,sesamewords_leveled_list_with_mnemonics.csv
gesticulation,gesticulation,n,,sesamewords_leveled_list_with_mnemonics.csv
gesture,gesture,n,,sesamewords_leveled_list_with_mnemonics.csv
ghetto,ghetto,n,,sesamewords_leveled_list_with_mnemonics.csv
gibberish,gibberish,n,,sesamewords_leveled_list_with_mnemonics.csv
giddy,giddy,adj,,sesamewords_leveled_list_with_mnemonics.csv
gigantic,gigantic,adj,,sesamewords_leveled_list_with_mnemonics.csv
gingerly,gingerly,adv,,sesamewords_leveled_list_with_mnemonics.csv
girth,girth,v,,sesamewords_leveled_list_with_mnemonics.csv
glacial,glacial,adj,,sesamewords_leveled_list_with_mnemonics.csv
glare,glare,v,,sesamewords_leveled_list_with_mnemonics.csv
glaze,glaze,v,,sesamewords_leveled_list_with_mnemonics.csv
glib,glib,adj,,sesamewords_leveled_list_with_mnemonics.csv
glide,glide,v,,sesamewords_leveled_list_with_mnemonics.csv
glimmer,glimmer,n,,sesamewords_leveled_list_with_mnemonics.csv
gloat,gloat,v,,sesamewords_leveled_list_with_mnemonics.csv
glossy,glossy,n,,sesamewords_leveled_list_with_mnemonics.csv
glutton,glutton,n,,sesamewords_leveled_list_with_mnemonics.csv
gluttonous,gluttonous,adj,,sesamewords_leveled_list_with_mnemonics.csv
gnarl,gnarl,,,sesamewords_leveled_list_with_mnemonics.csv
goad,goad,v,,sesamewords_leveled_list_with_mnemonics.csv
gorge,gorge,v,,sesamewords_leveled_list_with_mnemonics.csv
gouge,gouge,v,,sesamewords_leveled_list_with_mnemonics.csv
gracious,gracious,adj,,sesamewords_leveled_list_with_mnemonics.csv
graft,graft,v,,sesamewords_leveled_list_with_mnemonics.csv
grandeur,grandeur,n,,sesamewords_leveled_list_with_mnemonics.csv
grandiloquence,grandiloquence,n,,sesamewords_leveled_list_with_mnemonics.csv
grandiloquent,grandiloquent,adj,,sesamewords_leveled_list_with_mnemonics.csv
grandiose,grandiose,adj,,sesamewords_leveled_list_with_mnemonics.csv
grapple,grapple,v,,sesamewords_leveled_list_with_mnemonics.csv
grassroots,grassroots,adj,,sesamewords_leveled_list_with_mnemonics.csv
